file_name,transcription
data/train/1965.wav,na an ne lan khah tsa hit ki leh
data/train/1966.wav,gua tan tsiok ku neh
data/train/1967.wav,lau bu bo hiam kiann khiap si lau bu bo teh hiam kiann phainn khuann e lah
data/train/1969.wav,ji khong it ji ni tshit gueh ti tai tiong
data/train/1970.wav,oo ji sang sit le li ue kong khah ban leh gua tu tsiah thiann bo tshing tshoo
data/train/1971.wav,a tsun a i king bo ai jin a
data/train/1973.wav,tsing hu e bang tsam honnh ai iong ie tsiah khui e khui lah
data/train/1979.wav,tshue tong oh khi hit king tiam tsiah png sui jian be phainn tsiah m koh kui e khuan king bo siann ue sing pian soo ma lah sap lah sap khuan
data/train/198.wav,Rouble e ke tat ia tsiam tsiam hue sing
data/train/1980.wav,gua beh phah hoo li be kiann loo
data/train/1981.wav,siang si koo mng kau
data/train/1984.wav,in ui kue bin ti su kua tshiu tsi e to tshiu bue ji tsainn tsing kah kah ian tshiang penn tua
data/train/1985.wav,be tsiah mih to si ai tshi tsiah tsiah e tsun na ho tsiah e si tsiah ka be
data/train/1987.wav,si i liau e hoo bin tsu tong the mia e Hillary Clinton i king ka king tshat kai kik sia jip tsing ti
data/train/1988.wav,poo poo long ai ka
data/train/1989.wav,a ki sai khi khiu khe khi hoo lang tsang tioh
data/train/199.wav,nia hing li e si tak ke hoo siong tsit e khuann tioh lan tsit thuan e hing li tshiann tau ka kuann loh lai
data/train/1990.wav,tai hua su tian tsu iau kong hian tsia si tenn liong ui koh u tai gi bun kai ping iu tau poo tshiong su tiau bok tsing u lak ban nng tshing gua e su tiau mui tsit e su tiau pau kuah han lo tsuan lo hua bun tui ik sann e nua ui
data/train/1991.wav,thau kue tsit e iunn pun lan thang thau kue gi liau khoo liau kai tsit e gi gian bun ji e su iong tsing hing
data/train/1992.wav,thiann kong Uber e kong si bo po po hiam tshut tai tsi bo lang e hu tsik
data/train/1993.wav,tian si kong tsit le pai e thinn khi siann khuan tshut mng kam su iau tsu i siann mih
data/train/1995.wav,ong ko lai lah kin eh lah
data/train/1996.wav,tu tsiah te tang gua tua leh li m kin bih ti toh a kha si leh siunn siannh
data/train/1997.wav,guan tse tseh tng lai ah
data/train/1998.wav,na i king bo tua tsau e jin ke to lim si iong tsng a kih tsit khau tua hang loo khng tsit khann tua tiann kang khuan ti leh tsu
data/train/1999.wav,si siann mih i su
data/train/2.wav,suah ka li tim tioh
data/train/20.wav,tui bin tshue lai e hiong hong ok hong kong hong tshue kah i kha poo be un
data/train/200.wav,kian lip tai gi su e su lui kah khak jin tsing khak su lui tsit nng kiann tai tsi long si tua kang ting m koh tsa ban ai tso lan tsiah u huat too koh tsin tsit poo
data/train/2000.wav,ah bo si beh siann poo ah
data/train/2002.wav,li tse to tsit tsiah pue ling ki
data/train/2003.wav,gi su tah phue collocation to si gi su iong e tang i tshik e hong sik tsoo hap tso hue e hong sik ma u lang kong si kang tsit e bun pun lai te ti tsin kin e soo tsai kiong tong tshut hian e nng e ah si nng e i siong e gi su
data/train/2004.wav,lau hue a khia su khu ta khah ho hit tsiong it ji ngoo e e khan be iann
data/train/2005.wav,kah i e sui i theh khi iong khuann be tsiunn bak e tshing tshai tan hiat kak
data/train/2006.wav,gua m tsai
data/train/2007.wav,gua e iong li i sian tsi hu e tsinn tsiann tso jin tsit ling jit li na siunn beh suan tik pat pai e sann
data/train/2008.wav,gua ka li po khong pat kah ji tshit
data/train/2009.wav,pang tshiu lah
data/train/201.wav,lin tso lin tshit tho gun tsia bo siann mih hue kan na tshut san pun nng tsia koh khi bo gua hng
data/train/2010.wav,oo bin la pue pi tshu kak tsiau khah tua tsiah
data/train/2012.wav,tshiann ti gua khau sio tan tsit e tan leh na huah tioh li e mia tsiah koh lip lai
data/train/2013.wav,an ne gua thang tsit tsu iu tsu tsai lai siau iau
data/train/2014.wav,tsu se han tua lang to an ne ka si lan
data/train/2015.wav,Django si Python sia e tsit e khai guan e khing i e nng the siat ke iong MVT e boo sik MVT hun piat tai piau Model boo hing View kai bin kah Template pang boo
data/train/2016.wav,in ui i e sing khu siunn kue tua phiang tong tsok iu koh siunn kue png thang ti su i e kha tsit pai koh tsit pai ui go bo e kha tsiah phiann ting kuan tshu loh lai
data/train/2017.wav,i e lai be
data/train/2019.wav,si lang ah
data/train/202.wav,hi hi
data/train/2020.wav,hit nng tai li a khah e au piah tshia tsiok tse mih kiann
data/train/2021.wav,mui tsit tsiah long tui tsui ke khang bun tshut lai tshiunn kua lian hoo lang liah te ti tsui ke na a lai ma leh op op op
data/train/2025.wav,a tshiong a siann mih gak khi long e hiang lian si soo mi long e hiau pun
data/train/2026.wav,tsit kai a lu mih a tiann tsiann khin
data/train/2027.wav,tsiok ho e koh u bian tsinn e inn a thang tsiah looh thau ke li m thang kong ue bo tsun sng oo bin a tsai it ting ai lai oo tak ke tsit thiann han tsing li tah ing ah long huann huann hi hi tsau looh
data/train/2028.wav,m koh i ping bo piau si beh tshiam ting tsing sik e hong gu tiau iok
data/train/2029.wav,ah heh heh heh
data/train/203.wav,penn penn ai lim som jiong ioh tsiu to ai lim pah sian som jiong ioh tsiu
data/train/2030.wav,gua ping iu bo kui e
data/train/2031.wav,te lak tsap it phinn Facebook ji an ting e si tai tsin sui e hong king lak tsap kui e lang tshih tsan
data/train/2032.wav,tsap it pue a
data/train/2033.wav,a tsiunn peh li ting jit ka gua kong li u tsit king pang king beh tsoo lang si m
data/train/2034.wav,ai io
data/train/2035.wav,thiann kong gin a lang phah uh a khah gau tua
data/train/2036.wav,i tsiok tua khoo bah bah bah
data/train/2038.wav,tsit ting bin tshng eh tsinn tsinn tau kheh sio
data/train/2039.wav,m koh tsit ma khuann lai Russia e king tse ping bo tshiunn hit tsun it puann i tshik e hiah ni bai
data/train/204.wav,eh sio tan leh
data/train/2040.wav,than goo si tsit khuan kai bun nga e bu poo
data/train/2041.wav,tsia tse lah
data/train/2042.wav,tse ti bin ting hainn kue lai hainn kue khi tsin huann hi
data/train/2043.wav,hiam huan m bat hue ka lak tsap ban khoo e sio the khim siok be
data/train/2044.wav,khuann mai u siann thang be tng khi
data/train/2045.wav,ho ho a hiang siu tso bo khang khue e kam tinn
data/train/2046.wav,tik piat u i gi
data/train/2047.wav,gih tsng a sai hu si gau e bin hit e sio kang tsiah si li hai tsit te tsng tsit khat ang mng thoo long sang tsun tsun
data/train/2048.wav,iau bue tsiah kau khui neh koh u lang an ne kong
data/train/2050.wav,he loo suh tsha sun si kai ho tsiah kai tioh bi oo
data/train/2051.wav,ooh gun tshu pinn tsu se han khuann tua han e tshiunn ka ti e sio mue a lah
data/train/2052.wav,ha e
data/train/2053.wav,lau kut ting khong khong lau phue be kue hong
data/train/2054.wav,ji khong it ji ni peh gueh ti tai tiong
data/train/2055.wav,siau lian ke in kong gua tsai iann a m koh li so inn a ai liau si kan tann tann a lai be ai liau khui lat gua khai nng kak gin to e tang be tioh tsiah ni tua liap e inn a i king tsin siok ah
data/train/2056.wav,na si m si lah
data/train/2057.wav,khuann tsit e pan se tsit e hoo OPEC tsu to e si tai ing kai si be koh tng lai ah
data/train/2058.wav,pue a tsong u tsit kang e phua soo i ti iau be phua khi e si tshiann ho ho a tin sioh kah i tso hue e si kan
data/train/2059.wav,gua khuann tioh a ma tshut mng a
data/train/206.wav,king jian su iong jiu to khim na sut ka tsit ui pin nng se si kue king siak
data/train/2060.wav,jiok the ju kut lat e lang sim to e ju pin tuann ti jin sing e loo too tiong
data/train/2061.wav,tse si tua loo li ka gun phah tsuann iunn
data/train/2062.wav,tse si kan ho lai jip khi
data/train/2063.wav,hoo suann be ki tsit tsah ah QQ
data/train/2064.wav,ueh
data/train/2066.wav,kiong lok sia bo huat too lai i king lian kio kim hong sia e lang ooh tsng tsng leh to khi tshai ke
data/train/2067.wav,──ha kho
data/train/2068.wav,li ai tsun pi tsit kua tso io bih e tan leh na bo kau e sai koh iong
data/train/2069.wav,a pah le pai tshua sio ti khi peh suann ti suann kha khuann tioh tsit bue tsua hai i kiann kah tsit ma iau phih phih tshuah
data/train/207.wav,ing kai ing kai sia hue thong hing e gi gian tioh koo hoo tsai ti hak hau ka bu gi
data/train/2070.wav,ai io
data/train/2071.wav,gua lai ka li po loo lah li tshia ui tsia sai kau te ji e loo khau e si tsun honnh e ti to tshiu ping khuann tioh Costco lian au ti hit e loo khau tsiann uat to e thang khi ko sok kong loo a
data/train/2072.wav,ko ni kiu si tsit khuan kai tshoo pun e un tong
data/train/2073.wav,tsit king phang tiam lai te e phang phang kah ka na siannh kam si u tsham tsit kua a sa puh luh e hua hak ioh phin
data/train/2074.wav,tsiah pai thok m thang liap iann lok im i bian ui huat
data/train/2075.wav,tsit ma kai tse tsa poo gin a e sang tsioo koo le too hoo tsa boo gin a tsiah
data/train/2076.wav,ji tshiann tsia e tiong tang kok ka pau kuah tsit kua bi kok e bing iu pun sin to u giam tiong e bun te pi lu ti li siunn bai tham hu bin tsok kah kau phai e tshiong tut hoo IS than tsit e ho si ki peh khi lai。
data/train/2077.wav,li tsiok kho onn li
data/train/2078.wav,tsa poo lang leh lau pe tsau khi bih gin a tsiong ioh tsui poo pak ti bo siu siong e thau khak ting
data/train/208.wav,thin tsit tua uann tso sann si tshui kuak loh khi
data/train/2081.wav,ho lah
data/train/2082.wav,gun kong si long iong Excel lai tso siau
data/train/2083.wav,lan an ne tso ing kai si bo bun te se hu lah
data/train/2084.wav,si
data/train/2085.wav,lau khang
data/train/2086.wav,lang kah lang kau tse ia ho puann nua tso sing li ia ho na kong ue e hah to e tang li hiann gua ti
data/train/2087.wav,tsap kau tshua ing bun tsong thong ti bin tsheh ting bin hun hiong tsit hun Amis Pangcah‘a bi’tsok tsuan tsok gie kong bun
data/train/2088.wav,sin tik tshia thau tui bin u tsit king SOGO mng ah bo kuainn ling khi long tsau tshut lai ah
data/train/2089.wav,tng te tsha tsit nng pah gua bi
data/train/209.wav,kau tsong e hoo iok to si lan lang be tang tit tit siau tham loh khi ai tsai iann tsun tsat
data/train/2090.wav,tshu lai u lak tshit ki tshui ai tshi
data/train/2091.wav,kong i niu siunn kue tse poo
data/train/2093.wav,m koh u tsit e a peh a i tsin tang sng sng puann tiak tiak leh kong aih iah an ne m thang
data/train/2094.wav,ka tsai in u a m li teh ka teh sioh
data/train/2095.wav,li u i e thau khak hiah ni tsing kong to ho
data/train/2096.wav,ah bo si beh tse gua ua
data/train/2097.wav,tsue kin me long i king tua tshut ah e tang ke be tsit sut a
data/train/2098.wav,gua bing bing to si iong senn jit tso Fb e bit be na e it tit bo huat too ting jip
data/train/21.wav,li tso kue siann mih piann sau e khang khue tso e si tsun ai tsu i siann hue
data/train/210.wav,ma in ui iong hua gi su kho u e lang tsit bue hi suah pian tso tsit tiau hi
data/train/2100.wav,peh khi li
data/train/2102.wav,ah li tshai ma iau be be tng khi
data/train/2104.wav,siong tsu iau e guan in tsiau tsit phinn bun tsiunn kong si ki sut tsin poo soo pai iah gam iu san giap ma tue leh huat tat
data/train/2105.wav,m koh tshu li u lang pik beh tho tsinn gua tsin hi bang li tiam tai pak ka gua tshue tsit hang thau loo ia thang than tsinn hing lang
data/train/2106.wav,tian to hai tioh i ka ti tse si king tse hak jintsiu khan tsit phinn siong sin e bun tsiong e kuan tiam
data/train/2107.wav,a kun a si tse siann mih tshia lai na e kau tsit tsun iau bue kau
data/train/2108.wav,mai kheh lah
data/train/2109.wav,tsit ma tsit kua hoo siau lu tshing e bu la jia long u tshia le sir
data/train/211.wav,jit thau loh sai tsiau tsiah siann siann thi tshin tshiunn kio lan kin tng khi
data/train/2110.wav,tsit phinn bun tsiunn siong tsu iau si teh suat bing siann mih
data/train/2111.wav,ho
data/train/2112.wav,phah kah kong e i su sio kang m koh lan be sai kong tshia tuann kong ho ah
data/train/2114.wav,tsit ma tsit kua hoo siau lu tshing e bu la jia long u tshia le su
data/train/2115.wav,kia hoo ban tsai a hia to e sai ah
data/train/2116.wav,hngh ah li na tu ho hoo kau khi si beh kio lin pe tsuann iunn lah
data/train/2117.wav,to tui Putin ti kok lai e sing bong khah iu li
data/train/2118.wav,tsiau thi siann ham tsing tai i bi le tshun kong mua mua si
data/train/2119.wav,tsit khueh pah gua e ua nng tshing lang tshiunn khang khue
data/train/212.wav,i ui tioh phio pang ne
data/train/2120.wav,lang beh an ne kong
data/train/2121.wav,hak hau e BBS bo lang leh iong siu siu khi lai ah
data/train/2122.wav,tso hue kiann kiann loh khi
data/train/2123.wav,li tang si beh tng lai pai pai
data/train/2124.wav,penn inn
data/train/2125.wav,tse tsi si khau ho
data/train/2126.wav,sio koo niu tshiunn kua ban pin nng huann hi tshio siann mua tshiu na gun si tsiann tng tshing tshun siau lian si
data/train/2127.wav,ti tsia u iann tsiok kam sia kim sun hiann tsio gua tshut tsit pun tsheh tsiah jin tsin leh phah piann tai gi bun hak tshut pan e bak kim tsin han ah
data/train/2128.wav,tse ing kai si in ui han lo e gi liau liong khah tse thong ke tshut lai e kiat ko khah u kho sin too
data/train/2129.wav,a
data/train/213.wav,ui siann mih be tang an ne
data/train/2130.wav,na u su iau li iong tsit puann tiam tsing khi pian soo uann tsinn kah be po hiam than tsit puann tiam tsing kin khi pan pan leh
data/train/2132.wav,tsit e thiann kong ue sing tsua beh khi ke tak ke long be lai tun tshu lai
data/train/2133.wav,tai pak tshi tiunn e hau suan jin lai binㄎㄜP e tsi tshi too pha sian tooh khah kuan
data/train/2135.wav,tshut king liau au tsai te e to iu e lai tsiap ki kau si lan lang kah hing li tue i e kha poo thiann i e an pai khi tse tshia khai si lan tsit pai e tshit tho
data/train/2136.wav,to sng bak tsiu khuann kah beh thuah thang，iau si tsi khuann tioh bat bat e oo tiam
data/train/2137.wav,u thiann leh bo tsai iann lah
data/train/2138.wav,tak ke sui lian long tsiann honn hian m koh han tsing li kan tann ka thau hainn hainn leh kong lin au pai tsu lian e tsai iann
data/train/2139.wav,ah lang kong thang a mng khah tse khah thang hong
data/train/214.wav,khai si kah si sin tsau sio jik
data/train/2140.wav,an tsuan e loo hoo lan e lin sing sit khi kai pian e kho ling sit khi sing tiong e ki hue hoo lan tsit ma to e tang i ti
data/train/2141.wav,a bu gua it ting beh siunn pan huat hing i m thang hoo a bu li huan lo
data/train/2142.wav,sio tsia gua tshiann li lai hit ping tse tsit e ho m
data/train/2143.wav,li si a kuan e hau senn nih
data/train/2144.wav,tsit si iu koh pang phau tua lo tua koo tshinn tshinn tshann tshann
data/train/2145.wav,gua ma e koh khui ling gua tsit tsing e the sio ioh a hoo li he na si hun ang e tsiah liau kue tsit tiam tsing ia si bo hau li to koh tsiah tsit liap tse the sio ioh a
data/train/2146.wav,li tshiu ki a si Android ah si iOS e
data/train/2148.wav,kong tshia ting tsiah kiam soo ke hoo lang tsoo tong phng phng hau
data/train/2149.wav,tsit nia sann poh hiuh hiuh
data/train/215.wav,na au kam u an nua kam u kam kak ngiau ngiau
data/train/2150.wav,ah li tiau kang tsiah ka gua tsau tshut khi gua khau hit king
data/train/2151.wav,kok ui lai pin li ho huan ging tsham ka tsit kian e tian lam
data/train/2152.wav,tang poo thuan to kian bun ki tan kang siong tu it kiu liok it
data/train/2153.wav,i khuann khi lai tsin hiau neh
data/train/2155.wav,koo tsa si e png e phue tsit liap mue a kah tsit te tha khu ang
data/train/2157.wav,ui tsia lan huat hian su lui e sai the kiong lan tsit e tsin ho e suann soh
data/train/2159.wav,gun tsia m bian li ke po
data/train/216.wav,u tsinn e tsa poo lang tshua sam tshe su tshiap si tsin su siong e tai tsi
data/train/2160.wav,na i tsa gua tsin kau ue ai gua khi nua thau sia kui iah a bo bun te m koh tsap tang to kue ah beh ai gua ka te ji pun tsheh khi tsit e a khian gua u iann m tsai beh sia siannh e kha kan tan kau tai tsit e to ho
data/train/2162.wav,i na bo kah gun ha e ko ko tinn i na e puah loh khi
data/train/2163.wav,thong ke kiat ko u m koh tsuan ka bo liat tshut lai e u kho ling ping bo siann mih i gi
data/train/2165.wav,lok a tshiu pi tsiunn a huat liau khah bat
data/train/2166.wav,tsap tang tsing gua khah bo tsiong thok tsia khng ti sim li kui sim leh tso tai gi bun ji e tshi giam tsit tsap tang gua tsiong tshi giam e tsan bin uann tso te tsai ma khah ti sim beh hoo thok tsia thak tioh khi moo e giang na be si ko jin tsai tsing bo kau gua u tsin liong a
data/train/2167.wav,tioh lah
data/train/2168.wav,i li ian liau au pi li ian tsin tsing ke gua lok thiong
data/train/2169.wav,lau bu ka gin a phian tiam looh to an ne kak hue a to tsiann tso a biau siong sioh e tsit nia iunn tsong
data/train/217.wav,ooh tai pak hiah ni ho than tsiah bo lua ku li to pian kah tsiah ni sui ah li si leh tsiah siann mih thau loo
data/train/2170.wav,it su pong ji liok to si koo phong sia nng pah
data/train/2171.wav,pue a khng khah jip khi leh liam mi e lak loh m thang peh kuan peh ke liam mi siak loh lai
data/train/2172.wav,gua tng lai nng sann kang a tsit tsun beh koh lai khi tai pak
data/train/2173.wav,ting ki liau au kiann kau li e ui ka hing li khng khi li tse ui ting bin e tu a
data/train/2174.wav,kin kip to sing e si tshiann ka kuan tah e thng tiau mai tsah hing li
data/train/2175.wav,li tsang me Wi Fi long bo kuainn honnh
data/train/2176.wav,lian lian khuann si si sia hue pan si si
data/train/2177.wav,ji tsap khuai lok e tai tsi gua mng siau lian lang siann mih si jin sing siong khuai lok e tai tsi tsit e tshio tshio a kong
data/train/2178.wav,gua thiann li leh tshau tuann
data/train/2179.wav,C kuann e ioh a tsiann kui siong bo ai ji sann tsap ban
data/train/218.wav,tsit e gin a tsin koo tsui it tit iaunn iaunn kio
data/train/2180.wav,hun sik ka kong tsing kui ni i lai Russia kok lai tiong san kai kip put buan Putin soo tshua nia e thong ti tsip thuan
data/train/2181.wav,ho ah lah
data/train/2182.wav,kiann ooh gua bi iau be khi kio leh
data/train/2183.wav,nng be kue
data/train/2184.wav,ui tioh kong si tak jit piann kah bo me bo jit u siann loo ing in ah be pun ang
data/train/2185.wav,si hoo khau ti tsng kha e ta boo lang pi ta poo lang khah tse ah si kong hoo khau ti suann khu e ta poo lang pi ta boo lang khah tse
data/train/2186.wav,tua tann tshat a kueh lang kha giap ing boo liong liong li khui bang ka
data/train/2187.wav,a huat ke pi a sing liong kong tse looh
data/train/2188.wav,hah hah
data/train/2189.wav,i king lai kau it kiu liok ji ni Cuba hui tuann gui ki i lai siong kuan e thing too
data/train/219.wav,gun si ko tiong pit giap e
data/train/2190.wav,ah
data/train/2191.wav,ueh lin khuann au piah hit liap suann khuann khi lai kuai kuai neh tua thau a ong e an ne ka ping iu kong
data/train/2192.wav,kak hue a si tsit nia sik tsui sian iam e tsau gin a sio iunn tsong i kua ti tiam thau e po le tu a lai te
data/train/2195.wav,kin ni kah ban kuann
data/train/2196.wav,guan gue sui si tng bin sik gua bo kah li teh tshiunn khik ue kong tshut tshui to si ue
data/train/2197.wav,mh
data/train/2198.wav,gua khuann tioh e
data/train/2199.wav,ai koh puann tiam tsing tsiah e kau tshan thiann tak ke tsit ma e tang him siong gua khau e king ti
data/train/22.wav,tsui tshia to ah
data/train/220.wav,ooh i na si siunn beh kah li kang too ah gua e hiong tang su tiunn ka i kai siau un tsun e
data/train/2200.wav,gun na tso liau bo ho tshiann lin ka gun kong thang ho kai sian ling gua gun na u siann mih iu tiam huan ging ka tshin tsiann ping iu kong kio in lai tai uan tshit tho
data/train/2201.wav,si tsin phiau phiat lah
data/train/2202.wav,a tsu liau pau kuah tai gi bun gi liau tai bun hua bun suann ting su tian i ha kan tshing tai hua su tian kah tiong gian inn su khoo sio tsoo peh ban bak su hua bun
data/train/2203.wav,in sann e to siau Apple tak pai tshut sin e iPhone long tsau khi kah lang pai tui
data/train/2204.wav,ho m
data/train/2205.wav,phah the ni suh ai tsau lai tsau khi kai thiam
data/train/2206.wav,han tsing li ka i sui sin tsah e tsit ki khue sinn theh tshut lai lioh lioh a ka hit liap suann iat iat leh suann ting bue liu sui hiong hiong khi tsit tsun hong hong tsin thau
data/train/2207.wav,i kiann bo kui poo loo to huah kha sng
data/train/2208.wav,kiann
data/train/2209.wav,lang gua sin lai e kong
data/train/221.wav,jin lui kam tsin tsiann u oh tioh kau hun
data/train/2210.wav,li ia si tsai hue
data/train/2211.wav,li khuann li lang pi li gau kong ue ma sio tue lang oh tsit e
data/train/2212.wav,lai lai lai gua ka lin hip siong
data/train/2213.wav,hue kan a khng ti hia ho se ho se li ka i long long phua tshong siann
data/train/2214.wav,tsit phinn ian suat e piau te ho tso siann mih siong sik tong
data/train/2215.wav,ji khong it sam ni it gueh ti tai tiong
data/train/2217.wav,ke thng bin ting u tsit ian iu ai lim ai sing iong khat a pue khui
data/train/2218.wav,hue mua suann lun
data/train/2219.wav,tsia to si hak hau lah
data/train/222.wav,han tsing li koh ing khue sinn ka pang loh lai e hit tui thoo iat iat leh hit tui thoo king jian pian sing tsit liap a tsit liap e inn a
data/train/2220.wav,mui tsit e siau lian lang ki thai tioh tsu iu
data/train/2221.wav,u tsing a ko kha tah tsui tshia hian tsing i long tshuan koo niu tshing tshun tsiann tng si
data/train/2223.wav,pai thok lin khah se siann leh lai bin u lang ti leh hioh khun
data/train/2224.wav,li khi lai tshit tsit e
data/train/2225.wav,li khuann khi lai tsiok san e
data/train/2226.wav,lin khi si lah
data/train/2227.wav,gua ma si kang khuan
data/train/2229.wav,gua khai e tsinn kah a tse penn tse
data/train/223.wav,tsit te khang pang bin ting e lang tshing kah tsiann phann m tsai gua na an ne tshing si m si ma e tang tshiunn i kang khuan
data/train/2230.wav,tse ua lai bian kheh khi
data/train/2231.wav,aih kong khi lai ue thau tng lah to si tsit nng tiunn siong u tsit tuann tsin pi tsham e ong su
data/train/2232.wav,tsing hu e bang tsam honnh ai iong ie tsiah e khui khui lah
data/train/2233.wav,gua si khuann siu kuan in lau pe tshue e thau loo long si lim si kang
data/train/2234.wav,a kong kong lai tai uan e tsiau a u tsio soo e lau loh lai
data/train/2235.wav,kiann loo be ban kue tse tshia
data/train/2236.wav,ah li na e kau tsit ma tsiah lai lah
data/train/2237.wav,lai khi guan tau
data/train/2238.wav,gua khau tng leh siu loo siu li liau e phoo khong ku li
data/train/224.wav,kang hu koh bue bai ooh
data/train/2240.wav,li na beh khi tsiah toh honnh e tang sing hoo lang ka thau siat tooh tso hai kat la
data/train/2241.wav,e poo khi tua oo ban i tshi gooh beh am a khi thai an se un tsuann lian iu lam tshia tsinn sng tsai lai kik ke tsiah kau pah khoo nia tsin tsiann si u tsiah koh u liah
data/train/2242.wav,gua khau si tsia teh khngh khngh hau
data/train/2243.wav,kin ki bin i tiau tsa goo siann it e bin tsiong be huan lo tsui lai te u sok ka si siann bo piau si i kian
data/train/2245.wav,ing bun e poo hun tshut pan be tsio gi su tah phue su tian ma si ui tioh tse tse ing gi e hak sip tsia
data/train/2246.wav,e sian sinn siann mih kio tso moo oo moo le luh
data/train/2247.wav,inn a ing kai bo bun te honnh
data/train/2248.wav,pio it hoo sin sit kah siang kuan too kiong tong su tsoo soo liong pi le
data/train/225.wav,sin niu sann na bo ang phann phann an ne na e hi khi
data/train/2250.wav,li khuann li kau tann tsit khoo liu liu
data/train/2251.wav,lan ma it tit hoo ka ti tsiann tso tshin lang ping iu e te gak
data/train/2253.wav,beh an tsuann gua long hong pue
data/train/2254.wav,hue kan a khng ti hia ho se ho se li ka i long long phua tshong siannh
data/train/2255.wav,siang lang si tshun hong mua bin
data/train/2256.wav,tshiann mng tsit ku ue biau sut e lue iong be tang iong e te to tsit ku lai the
data/train/2257.wav,u lang ti hong thai thinn peh suann suah tshue bo loo te hng tsing hu to phai tsit tai phu loo phe la kin ka i tshue tng lai
data/train/2258.wav,ah a peh a ian tau a sian u ti leh bo
data/train/2259.wav,mai an ne lah
data/train/226.wav,gua hoo lang to kui na ik neh kui khi thiau lau si si leh ho ah
data/train/2260.wav,tsit tai tian thui bo kau B goo oo li ai khi tse tui bin hit tai tsiah u kau
data/train/2261.wav,u iann bo
data/train/2263.wav,tsit e lau hue a thai e tsiah ni gong lah
data/train/2264.wav,au le pai beh kue ni a kha tsiang tsit kui kang long leh bo ing
data/train/2265.wav,huainn tit li an tsuann kong i long kong be thiann gua tsa tio bo siann siunn beh tshap i ah
data/train/2267.wav,gua khuann e tioh oo pang。
data/train/2268.wav,tiah iau
data/train/2269.wav,JS to si JavaScript a ka li kong li long be ki tsit ah
data/train/227.wav,i m si in ho i beh tsham ka pi sai
data/train/2270.wav,phainn khuann kah
data/train/2271.wav,han tsing li sui huan sin tsit pian pian tng khi i pun tsiann e boo iunn i ka siau lian ke kong gua si pat sian tang tiong e han tsing li tsuan kang ui thinn ting ha huan lai tsau tshue too te e
data/train/2272.wav,li theh siann kah lang pi
data/train/2273.wav,hngh
data/train/2274.wav,ing kai ai tui kok sio tshoo tiong to khai si ka sak khuh an tsuann iong khah tioh
data/train/2275.wav,ng sian sinn u ti leh bo
data/train/2276.wav,au lai a ke phong ko tshiu tsi ke tso lian ngau hun huan be
data/train/2277.wav,hong bun
data/train/2278.wav,tse e tang thau kue tui gi liau e hoo sin sit mutual information kah siong kuan too correlation e thong ke lai tit tioh m koh ma e san sing be tsio bo pit iau e tsu liau noise
data/train/2279.wav,tsit tso suann kuan kue tsit tso suann
data/train/228.wav,eh heh heh hah hah hah eh
data/train/2280.wav,iong thong ke e hong sik lai tshue gi su tah phue kah gi gian tsuan ka li iong i tsuan giap ti sik tshue tshut lai e tong lian ke kiam e bo kang khuan
data/train/2281.wav,keh piah a peh ha tshiuh tsit e suah siam tioh io
data/train/2282.wav,mih kiann gua kuann e tshut lai
data/train/2283.wav,a khai huat suann ting tai gi gi su tah phue tsha sun he thong pang tsan tai gi siong kuan gian kiu e tsin hing
data/train/2284.wav,hann
data/train/2286.wav,li kong liau tsin tioh
data/train/2287.wav,tsit poo ooh
data/train/2288.wav,kah na gua ka li long tioh
data/train/2289.wav,ah tsit ma si leh ian ong po tshuan kah sih ping kui ah si luan se ka jin u iann si leh pinn kau lang lah
data/train/229.wav,tshut lai
data/train/2290.wav,khuann khi lai tsin ho tsiah khuan m koh ke pai tsin phang phinn khi lai be phainn tsiah khuan
data/train/2291.wav,ang lau su li khuann liau tsuann iunn
data/train/2292.wav,khong gi khong gi lin na e long tsiah ni a i sik hing thai
data/train/2293.wav,li tshan tshiunn ti tsiah tua khoo
data/train/2294.wav,D ke sng nng e sio ua e gi su e mi kah CR koh king kue su lui e thai suan
data/train/2295.wav,m lah lang khah kah i tsit nia lah ho sim leh lah a bu tsau gin a hoo lau bu ka hat tsi suah tiunn tiunn tshuah tshuah na kong na hau
data/train/2296.wav,kin lue suann kha huah kiu lang
data/train/2297.wav,tit tit piann me kang beh hoo tsit tin lang tsong thiam si tsiah kam guan nih
data/train/2298.wav,hong png liau au tsiah lai m kann kah lang sio tom thau
data/train/2299.wav,ing kok e tai hak sing bo thak kue Shakespeare gua m siong sin
data/train/23.wav,gua e lai
data/train/230.wav,kui le pai liau au a biau e a ku beh tshua boo ah a biau to king soo hue a lai tshing ti loh te kiann bin thau tsing phin ah phin tsio ah tsio na tsio na tshio sai sai
data/train/2300.wav,gua bin a tsai tshu se kau ah pai thok hia e siau ma kah gua sng sng leh
data/train/2302.wav,tsoh jit tsian ong tai uan bun su tsi hu iap tsioh to e ling tng kui pai
data/train/2303.wav,kong si thau tsing to u u Bike e tsam lan na siong ha pan khia u Bike e thong
data/train/2305.wav,m koh na beh tsin tsit poo the sing tsu tong gi su tah phue e phin tsit lan iau koh u tsiann tse khang khue ai tso
data/train/2306.wav,tiong kok ti bang loo ting si ju lai ju u se lik gian si kho ling kan ta tshun Twitter iau be siu tioh ing hiong nia
data/train/2307.wav,gua beh phah hoo li be kham tsit
data/train/2309.wav,kok ui lu kheh u su iau poo phio e bo
